761455197684133888	POLARISED
752151898845802497	POLARISED
749854859734740992	POLARISED
751046704405835776	POLARISED
752254458906763265	POLARISED
751437611756036096	POLARISED
751476173696299008	POLARISED
752234096441581568	NEUTRE
750308581594034177	POLARISED
737585569841053696	POLARISED
749909262864879616	POLARISED
751471764597768192	POLARISED
729705944419057664	POLARISED
745695232126226432	POLARISED
752253328004943872	POLARISED
750024882189139968	POLARISED
701154561881456644	POLARISED
750103682897813504	POLARISED
750571611493953541	POLARISED
752223828772790273	POLARISED
752177623820824576	NEUTRE
750412155275579392	POLARISED
751415970904809472	POLARISED
750746074701176832	POLARISED
750379959542308864	POLARISED
752189003483451392	POLARISED
750873428782096389	POLARISED
752182282631405568	POLARISED
735531729440649216	POLARISED
750019318155476992	POLARISED
751733137588293632	POLARISED
750387398408798208	POLARISED
750977792540610560	POLARISED
751139087772426241	POLARISED
752066899211583488	POLARISED
751382932443504641	POLARISED
751141107275337732	POLARISED
752250428864270336	POLARISED
750248941191659520	POLARISED
751461019889831937	POLARISED
751053314230513664	POLARISED
733394934234001409	POLARISED
751421859825086464	POLARISED
752138075170635777	POLARISED
768399389861810180	POLARISED
751097077401280512	NEUTRE
750762273229119488	POLARISED
749953765692805121	POLARISED
752125545404592128	POLARISED
752182984149704704	POLARISED
750451252182548482	POLARISED
751505287455080448	POLARISED
750267256668557312	POLARISED
746980603350949889	POLARISED
750973948800688128	POLARISED
703141257711726592	POLARISED
752118340047532032	POLARISED
750453164793536516	POLARISED
752237711751311360	POLARISED
750927538571120641	POLARISED
752032016489668612	POLARISED
750663858071674880	POLARISED
730370649919782912	POLARISED
751534364660473856	POLARISED
751370888453427200	POLARISED
785529854439612416	POLARISED
751248169741189121	POLARISED
752078943365304320	POLARISED
715852870642503680	POLARISED
728258846171533312	POLARISED
750378360967139328	POLARISED
751489326710661120	POLARISED
750652495685353472	POLARISED
750569010375319552	POLARISED
751425647159840768	NEUTRE
751330213536104448	POLARISED
750995257525952512	NEUTRE
751202808930729986	POLARISED
749870237433167872	NEUTRE
751855944909324288	POLARISED
779355110996672512	POLARISED
751140337586962432	POLARISED
750764247022444544	POLARISED
749859291675385856	POLARISED
750727943673024512	POLARISED
751014008237547521	POLARISED
750019455644753921	POLARISED
758999120203816961	POLARISED
749966081574465536	POLARISED
750244872255369216	POLARISED
736618361849847808	POLARISED
717025325213958144	POLARISED
749761378286768128	POLARISED
749991294924193793	POLARISED
745719189252546560	POLARISED
751199665148788736	POLARISED
750045644576915456	POLARISED
750066179117572096	POLARISED
751299517778128896	POLARISED
714881342601891840	POLARISED
739862142841671681	POLARISED
750318739007139840	POLARISED
751377195344560128	POLARISED
750697675650105345	POLARISED
749987396893171712	NEUTRE
749601103633874946	POLARISED
752136733047808000	POLARISED
