761455197684133888	INCONNU
752151898845802497	INCONNU
749854859734740992	INCONNU
751046704405835776	INCONNU
752254458906763265	INCONNU
751437611756036096	POSITIF
750308581594034177	INCONNU
737585569841053696	INCONNU
749909262864879616	INCONNU
751471764597768192	POSITIF
729705944419057664	INCONNU
745695232126226432	POSITIF
752253328004943872	INCONNU
750024882189139968	INCONNU
701154561881456644	INCONNU
750103682897813504	INCONNU
750571611493953541	POSITIF
752223828772790273	INCONNU
750412155275579392	POSITIF
751415970904809472	POSITIF
750746074701176832	POSITIF
750379959542308864	POSITIF
750873428782096389	INCONNU
752182282631405568	POSITIF
735531729440649216	POSITIF
750019318155476992	POSITIF
751733137588293632	INCONNU
750387398408798208	POSITIF
750977792540610560	INCONNU
751376603331104768	INCONNU
752066899211583488	POSITIF
751382932443504641	POSITIF
751141107275337732	INCONNU
752250428864270336	POSITIF
750248941191659520	INCONNU
751461019889831937	INCONNU
751053314230513664	INCONNU
733394934234001409	INCONNU
751421859825086464	INCONNU
752138075170635777	INCONNU
752061727714447360	POSITIF
750762273229119488	POSITIF
749953765692805121	POSITIF
752125545404592128	POSITIF
752182984149704704	POSITIF
750451252182548482	INCONNU
751505287455080448	INCONNU
750267256668557312	INCONNU
746980603350949889	INCONNU
750973948800688128	POSITIF
703141257711726592	INCONNU
752118340047532032	POSITIF
750453164793536516	INCONNU
752237711751311360	INCONNU
750927538571120641	INCONNU
752032016489668612	POSITIF
750663858071674880	INCONNU
730370649919782912	INCONNU
751534364660473856	INCONNU
751370888453427200	INCONNU
785529854439612416	INCONNU
751248169741189121	INCONNU
752078943365304320	POSITIF
733707919636738048	INCONNU
728258846171533312	POSITIF
750378360967139328	INCONNU
751489326710661120	INCONNU
750652495685353472	INCONNU
750569010375319552	POSITIF
751330213536104448	INCONNU
751202808930729986	POSITIF
751302342205669376	INCONNU
751855944909324288	POSITIF
779355110996672512	POSITIF
751140337586962432	INCONNU
750764247022444544	INCONNU
749859291675385856	INCONNU
750727943673024512	INCONNU
751014008237547521	POSITIF
750019455644753921	INCONNU
758999120203816961	INCONNU
749966081574465536	POSITIF
750244872255369216	POSITIF
736618361849847808	INCONNU
717025325213958144	INCONNU
749761378286768128	INCONNU
749991294924193793	INCONNU
745719189252546560	INCONNU
751199665148788736	POSITIF
750045644576915456	INCONNU
750066179117572096	INCONNU
751299517778128896	INCONNU
714881342601891840	POSITIF
739862142841671681	INCONNU
750318739007139840	INCONNU
751377195344560128	INCONNU
750697675650105345	INCONNU
752113493957079040	POSITIF
749601103633874946	INCONNU
752136733047808000	INCONNU
751266711941181445	INCONNU
750417253145935872	INCONNU
752167330231230464	INCONNU
715614443007250432	INCONNU
749968086325927936	INCONNU
718798113008390144	INCONNU
752165664358621184	INCONNU
751748066542231552	INCONNU
749906196379951104	POSITIF
750201325900689408	INCONNU
749907354750160896	POSITIF
783398158386728960	POSITIF
749829155261386752	INCONNU
750416595953016832	POSITIF
750039720189648896	POSITIF
750768458309271552	POSITIF
751290161707769856	POSITIF
722142304224600064	INCONNU
750267199332290562	POSITIF
750216529904603136	INCONNU
751143314330624001	POSITIF
751314286169956352	INCONNU
752260764963074048	POSITIF
750779802257330176	INCONNU
764105917860282370	POSITIF
751152061899759616	INCONNU
752255945992970240	POSITIF
773758251951349760	INCONNU
750683729106984960	INCONNU
751039085033230337	INCONNU
757335473157246977	POSITIF
750691989000220672	INCONNU
749998019890872321	INCONNU
751405720072060928	INCONNU
750585302297800704	INCONNU
750943070187819008	POSITIF
750495317183696896	INCONNU
723501887597776896	POSITIF
752233684011540481	POSITIF
751150441803685889	INCONNU
750000861552730113	INCONNU
750769611612778496	INCONNU
752133589446299648	POSITIF
750357423601356801	POSITIF
749631291264495616	INCONNU
750651590806241280	INCONNU
750691874030120960	POSITIF
751279835633242112	INCONNU
750338358254198784	INCONNU
751262675062050817	INCONNU
750654212153995264	INCONNU
749978273338253313	INCONNU
768039401138126848	INCONNU
751423504734707712	INCONNU
750102971552296960	POSITIF
717393280095363072	INCONNU
751153886644281344	POSITIF
751176722071031809	INCONNU
750620982474317824	POSITIF
750619858375770112	INCONNU
750430284387127296	POSITIF
751186459214901253	INCONNU
749880408393838592	INCONNU
752255368168955904	INCONNU
769259379271016449	INCONNU
752257657633959936	INCONNU
751162755701497856	POSITIF
751008359785136128	POSITIF
751355693572231169	POSITIF
750600185114398720	INCONNU
750589289646452736	POSITIF
787301829390561280	INCONNU
750605582667841536	POSITIF
749755240027742208	INCONNU
751908891831701504	INCONNU
751171536082571265	INCONNU
751858699346534400	POSITIF
729701385831321600	INCONNU
717712793248641024	INCONNU
725248252065517568	INCONNU
750826476837150721	INCONNU
751168131935207425	INCONNU
749970949362122752	POSITIF
752147252475531265	INCONNU
750728998892740608	INCONNU
749952719696326656	INCONNU
750625658775150592	INCONNU
764025609492140032	POSITIF
750760040571760640	INCONNU
761914639013834752	POSITIF
752160254151028738	INCONNU
749932530548281345	POSITIF
